Acute_oral_toxicity,group,smiles
1.7359999,training,CS(=O)(=O)c1ccc(O)cc1
3.6199999,training,O=S(C(Cl)C(Cl)Cl)C(Cl)C(Cl)Cl
2.9979999,training,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1
2.3110001,training,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC
1.473,training,CC(C)c1cccc(C(C)(C)O)c1
1.237,training,C=COC(=O)/C=C/C
3.6300001,training,Cc1cc2nc(C(F)(F)F)[nH]c2cc1Cl
3.1800001,training,CCCCC(=O)OCC(=O)[C@@]1(O)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
2.97,training,C[N+]([O-])=NCOC1OC(CO)C(O)C(O)C1O
1.808,training,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1.227,training,CCCC/C=C/CCCCCCOC(C)=O
3.6600001,training,C1OC1CSCC1CO1
2.3900001,training,CCOP(=O)(OCC)Oc1ccc(N)cc1
2.947,training,C=CCc1ccc(OC(=O)NC)c(OC)c1
2.6459999,training,C/C=C/c1ccc(OC(=O)NC)c(OC)c1
3.062,training,C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1
3.062,training,C/C=C/c1ccc(OP(=S)(OC)OC)c(OC)c1
2.563,training,COP(=S)(OC)Oc1cc(C(C)C)ccc1C
2.434,training,CN(C)[SiH](N(C)C)N(C)C
2.2820001,training,C1=CC(OC2C=CCC2)CC1
1.726,training,Cc1ccc(SN2C(=O)c3ccccc3C2=O)cc1
1.807,training,C=CC(=O)OCCSCC
1.584,training,C=CC(=O)NC(C)(C)CS(=O)(=O)O
1.948,training,CCO[Si](CCl)(OCC)OCC
3.964,training,CCCCOC(=O)n1c(Br)nc(Br)c1Br
1.735,training,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
3.543,training,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21
3.6760001,training,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1.7029999,training,O=C(Nc1ccccc1)c1ccccc1I
3.007,training,CCC1(C)C(=O)N(CC2CO2)C(=O)N1CC1CO1
1.635,training,CN(CO)C(=O)Oc1cccc2ccccc12
2.4219999,training,Cc1cc(C)c(C2C(=O)c3ccccc3C2=O)c(C)c1
1.562,training,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1
1.492,training,O=C=NCCOC(=O)C1CC=CCC1C(=O)OCCN=C=O
2.5450001,training,CCN(CC)P(=O)(c1ccccc1)n1ccnc1
3.8840001,training,C/C=C1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CC[N+]3([O-])CC[C@@H](OC1=O)C23
2.155,training,O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12
1.647,training,CCCCCCOCCOCCOCC
5.2129998,training,CCP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1
1.564,training,Cc1ccc(NC(=O)N(C)C)cc1Cl
0.95599997,training,CCN(CCOC(C)=O)C(C)=O
2.858,training,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
2.2650001,training,CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1
2.8180001,training,CC(C)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@]41C
3.0840001,training,CN1CCCN=C1/C=C/c1cccs1
2.302,training,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1
2.5109999,training,CC(C)Cc1ccc(C(C)C(=O)O)cc1
2.309,training,CCc1nccnc1C
3.24,training,CCCCCCCCOC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
3.0209999,training,CCCCOC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
2.369,training,O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl
1.641,training,CCOC(C)COC(C)CO
3.9960001,training,CCOc1ccc(N(N=O)C(C)=O)cc1
2.125,training,CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1
2.4920001,training,Cc1[nH]ncc1Cl
2.8889999,training,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
2.277,training,CC1=NN(c2ccccc2)C(=O)/C1=C\N1CCOCC1
2.2950001,training,CCOC(=O)c1noc(C)c1C(C)=O
2.382,training,Cc1nn(-c2ccccc2)c(=O)c2noc(C)c12
2.2179999,training,Cc1n[nH]c(=O)c2noc(C)c12
2.51,training,CC(C)=C1CCC(C)CC1=O
3.533,training,CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1
2.4630001,training,CCc1cccc(CC)c1N(COC)C(=O)CCl
2.4489999,training,O=C(c1ccc(Cl)cc1)n1cc(Cc2nnn[nH]2)c2ccccc21
2.2360001,training,COc1cc(C(=O)Oc2c(CCC(C)=O)c(=O)n(-c3ccccc3)n2-c2ccccc2)cc(OC)c1OC
2.5079999,training,CNN=Nc1ccccc1
1.937,training,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
1.978,training,O=[N+]([O-])O[C@@H]1COC2C1OC[C@@H]2O
1.92,training,O=[N+]([O-])O[C@H]1COC2C1OC[C@H]2O
4.8940001,training,CNC(=O)Oc1cccc2c1OC(C)(C)CC2
3.398,training,N#CC(Cl)=C(Cl)Cl
1.677,training,C/C=C1\CC2C=CC1C2
2.836,training,CN(N=O)c1ccncc1
3.3989999,training,CCCCn1cnnc1
3.0350001,training,c1ccc(-n2cnnc2)cc1
4.395,training,CCOP(=S)(OCC)SCC(=O)N(CCC#N)c1ccccc1
3.0179999,training,CCOC(=O)N1CC=Cc2ccccc21
3.1110001,training,CN1CCN(N=O)CC1
3.7460001,training,CN(CCCl)N=O
1.877,training,CC(=O)CC(C)(C)N(C)N=O
1.298,training,C=C/C=C/C=C/CCCCC
2.9089999,training,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccccc1
1.5549999,training,CC(C)=C[C@H]1C[C@@H](C)CCO1
1.415,training,CC(=O)OC1CC(C)CCC1C(C)C
2.3110001,training,Cc1cc(Cl)ccc1O[C@H](C)C(=O)O
1.527,training,C/C=C/C=C/COC(=O)C(C)C
3.612,training,CCOP(=O)(OCC)SCCC(F)=C(F)F
2.6359999,training,CCOP(=S)(OCC)SCCC(F)=C(F)F
1.8329999,training,O=C(OC1(O)CCCC1)C1CCCCC1
4.5359998,training,CCP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O
3.678,training,CCP(=S)(OCC(C)C)SCN1C(=O)c2ccccc2C1=O
2.4949999,training,C/C=N/N(C)C=O
1.554,training,CCC(C)(C)C1CCC(=O)CC1
1.756,training,N#Cc1cc([N+](=O)[O-])ccc1Cl
1.892,training,NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
3.029,training,CCN(CCC#N)c1ccc(N=Nc2nc3ccc(S(C)(=O)=O)cc3s2)c(C)c1
2.256,training,C=CCOC(OCC=C)C(OCC=C)OCC=C
4.1199999,training,CNC(=O)Oc1cccc2c1OC(C)(C)C2O
3.3900001,training,N#CSc1cccc(C(=O)O)c1
3.3340001,training,N#CSc1ccc(C(=O)O)cc1
1.671,training,CCCCOCCOCCOC(=O)c1ccccc1C(=O)OCCOCCOCCCC
1.628,training,O=P(O)(O)CCCl
2.4219999,training,ClCC(Cl)(Cl)C(Cl)Cl
3.244,training,CNC(C)C#N
4.0430002,training,CNC(=O)O/N=C(\C)SC
2.0910001,training,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
2.921,training,OC1(c2ccccc2)c2ccccc2C2=NCCN21
1.771,training,C=COCCOCC1CO1
1.3430001,training,CO[SiH](C)OC
2.5869999,training,CNC(=O)O/N=C(\SC)c1ccc(Cl)cc1
4.0500002,training,C/C=C/C(C)C1(CC)C(=O)NC(=O)NC1=O
3.908,training,CCS(=O)(=O)CCSP(=O)(OC)OC
3.8269999,training,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1
3.4920001,training,CCOP(=O)(Sc1ccccc1)Sc1ccccc1
2.619,training,CNCC12CCC(c3ccccc31)c1ccccc12
1.962,training,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1CC
1.722,training,CN(C)CCC(=O)N(C)C
1.951,training,CNc1c2c(nn1C)CCCC2
2.108,training,Cc1cccc(C)c1CCNC(N)=O
1.9220001,training,Cc1ccc(C)c(CCNC(N)=O)c1
1.874,training,ClCc1c(Cl)cc(Cl)cc1Cl
2.7449999,training,C(=N/CCCCCC/N=C/c1ccco1)\c1ccco1
2.3559999,training,Cc1onc2c(=O)[nH]nc(-c3ccccc3)c12
2.414,training,CCOC(=O)c1noc(C)c1C(=O)c1ccccc1
4.0209999,training,CCOP(=O)(OCC)SCSP(=S)(OCC)OCC
2.451,training,CC1=NN(c2ccccc2)C(=O)C1C=O
2.5710001,training,CCN(CC)C(O)c1c(C)[nH]n(-c2ccccc2)c1=O
2.0239999,training,CC/C=C1/OC(=O)c2ccccc21
1.623,training,N#Cc1cc([N+](=O)[O-])ccc1N
2.425,training,CC(=O)NNC(=O)c1ccccn1
2.7019999,training,C1COCCOCCOCCOCCOCCO1
2.4419999,training,Cc1cccc(C)c1N(COC(C)C)C(=O)CCl
3.526,training,NC(=S)Cc1cccc2ccccc12
1.682,training,CC(C)(COCC1CO1)COCC1CO1
2.9849999,training,CNC(=O)Oc1c(C(C)C)ccc(C)c1Cl
2.931,training,CNC(=O)OC1CC(C)CCC1C(C)C
2.6259999,training,CNC(=O)OC1C2(C)CCC(C2)C1(C)C
3.823,training,CC(Cc1ccccc1)NC(C#N)c1ccccc1
2.6259999,training,CNC(=O)OC(C)(C)C1CC=C(C)CC1
2.592,training,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1
1.501,training,C/C=C/C=C/C=C/C(C)=O
2.2349999,training,CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O
2.4719999,training,S=c1[nH]n(-c2ccccc2)c(=S)s1
2.4219999,training,O=S1(=O)CCN(c2ccccc2)CC1
4.5139999,training,CNC(=O)Oc1ccc(/N=C/N(C)C)c(C)c1
4.3330002,training,COP(=S)(NC(=S)N(C)CCO)OC
4.1370001,training,CCOP(=S)(OCC)SCN1C(=O)CSC1=O
3.654,training,CCOP(=S)(OC(C)C)Sc1nc(C)cc(C)n1
2.8940001,training,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
1.932,training,CCN(CC)c1ccc(C=O)c(O)c1
2.553,training,N#CCCNC(=O)CCl
1.8200001,training,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
2.3469999,training,CCC(=O)Nc1cccc(OC(=O)NC)c1
1.4630001,training,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
1.5,training,NC(N)=[NH+]CCCC(N)C(=O)[O-]
2.5699999,training,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
3.247,training,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1
1.888,training,CCCCCCOC(=O)Oc1ccccc1C(=O)O
1.603,training,NCCC[Si]12OCCN(CCO1)CCO2
2.3329999,training,O=c1[nH]c(=O)n(C2CCCO2)cc1F
3.6040001,training,COCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C
2.984,training,CC(C)c1cccc(OC(=O)N(C)C(=O)CCl)c1
2.4749999,training,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
3.8199999,training,CCSP(=O)(CC)SCC
1.886,training,c1ccc(-c2nnn[nH]2)cc1
2.9070001,training,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
2.4809999,training,CCO[Si](C)(CCP(=O)(OCC)OCC)OCC
1.678,training,NC(=O)c1c(F)cccc1F
1.848,training,CC(C)(C)c1ccc(CCC=O)cc1
2.2490001,training,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
1.933,training,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1
3.372,training,C=CC(COC)c1ccccc1OC(=O)NC
5.1100001,training,Fc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl
1.836,training,CCO[Si](CCS)(OCC)OCC
1.395,training,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC
4.329,training,CNC(=O)CSP(C)(=S)OC
4.9780002,training,CCP(=S)(OC)SCSCSP(=S)(CC)OC
3.2969999,training,C=C(C)CNCC
2.7909999,training,COP(=S)(OC)Oc1cc(C)c(Cl)cc1C(C)C
1.921,training,CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)/C=C\C=C\CC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O
1.429,training,C=COCCSCC
3.0469999,training,COP(=S)(OC)OC(C)(C)C1CC=C(C)CC1
2.573,training,COP(=S)(OC)OC1CC(C)CCC1C(C)C
3.0469999,training,COP(=S)(OC)OC1C2(C)CCC(C2)C1(C)C
3.359,training,CNC(=O)Oc1ccccc1C1OCC(C)(C)O1
2.1989999,training,O=C1CSc2ncccc2N1
3.033,training,CCCCSP(=O)(N(C)C)N(C)C
2.559,training,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
1.854,training,Cc1cc(=S)c(N)n[nH]1
3.658,training,CCCOP(=S)(CC)SCOc1ccc(Cl)cc1Cl
1.7539999,training,[O-][n+]1c2ccccc2[n+]([O-])c2c3ccccc3ccc21
1.451,training,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
2.721,training,COc1cc(C)nc(-n2nc(C)cc2OC)n1
1.1160001,training,CC(=O)Nc1ccc(CC(=O)O)cc1
4.244,training,COP(=S)(OC)SCSc1ccccc1
0.78799999,training,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1
2.405,training,CCSC(SCC)=C(C#N)C#N
1.545,training,O=C(O)c1ccccc1-c1ccccc1CO
2.319,training,O=C(Cl)C(Br)CBr
3.447,training,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1
2.948,training,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1
2.7449999,training,CC(C)c1cccc(OC(=O)N(C)N=O)c1
2.029,training,O=C1C(Cl)=C(Cl)C(=O)C1=C(Cl)Cl
1.854,training,CC1C2CCC(C2)C1CN(CCO)C(=O)c1ccc(Cl)cc1
2.5220001,training,CCCCc1ccc(O)cc1O
2.2049999,training,CCCCCCCc1ccc(O)cc1O
3.5829999,training,CS(=O)(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1
1.54,training,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-]
1.325,training,CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC
2.5380001,training,CCOc1ccc(N2C(=O)C=CC2=O)cc1
3.5840001,training,CCCOP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
5.1609998,training,CCP(=S)(OCCCl)Oc1ccc(C#N)cc1
3.063,training,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccc(Cl)cc21
2.901,training,NCCNc1ccc(N)cc1
2.96,training,CC(=O)CNC(C)(C)Cc1ccccc1
2.2030001,training,C=C(C)C(=O)Nc1ccc(O)cc1
2.336,training,C(=N/c1ccc(/N=C/c2ccco2)cc1)\c1ccco1
1.587,training,COc1cc(/C=C/C(N)=O)ccc1O
2.523,training,CCN(CC)C(=O)c1ccccc1O
2.0309999,training,CCN(CC)C(=O)c1cccc(OC)c1O
2.358,training,CC(=O)OC(C)C(Cl)(Cl)Cl
1.96,training,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
2.1989999,training,O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1
1.539,training,NC(=O)OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O
2.03,training,CCCCN(N=O)c1ccc(N(CCCC)N=O)cc1
1.735,training,C=CC(=O)OCCC(C)OC(=O)C=C
2.076,training,CCOC(=O)c1cnc2cc(OCC3CC3)c(OCC3CC3)cc2c1O
2.4400001,training,CCSCCOc1ccc([N+](=O)[O-])cc1
2.471,training,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(SC(C)C)c1
3.017,training,O=S(=O)(C(Cl)CCl)C(Cl)CCl
1.642,training,C/C=C(/C=O)CC
2.7320001,training,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
1.0829999,training,CN1CCOC1=O
2.1389999,training,[N-]=[N+]=NC1CCCC/C1=N\O
1.676,training,COCC1CS1
2.138,training,C=CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
2.155,training,COc1ccc(NC(=O)N(C)C)cc1Cl
2.9949999,training,CCC1CCCC(CC)C1N
2.0050001,training,Nc1cc(Cl)c(N)cc1Cl
1.809,training,CC(=O)CC(=O)Nc1ccc(Cl)cc1C
2.589,training,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1
2.6129999,training,CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C
3.4119999,training,C=C(Cl)C(=O)Nc1ccc(OC)cc1
3.6689999,training,CCOP(=S)(OCC)OC(C)CC
2.5699999,training,CC(=O)OCCCC(=O)CBr
2.6930001,training,CCOc1ccccc1C(=O)N/N=C(/C)C(=O)O
1.729,training,CC12CCC(CC1=O)C2(C)C=O
2.6689999,training,Cc1ccccc1N=NN(C)C
2.7360001,training,Cc1cccc(N=NN(C)C)c1
2.484,training,CN(C)[Si](CC[Si](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C
1.809,training,COCC(C)OCC(C)OCC(C)O
2.526,training,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O
4.7919998,training,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])c(Cl)c1
1.339,training,C=C(C)C(=O)OCC(=O)OCC
3.5209999,training,CCN(C(=O)c1cc(Cl)nc(Cl)c1)C1CC1
4.0349998,training,CNC(=O)O/N=C1\CCCC1(C)C#N
4.7309999,training,CNC(=O)O/N=C1\CCCC1(C)[N+](=O)[O-]
3.688,training,CNC(=O)O/N=C1\CCCCC1(C)[N+](=O)[O-]
4.0019999,training,CNC(=O)O/N=C1/C2CCC(C2)C1(C)[N+](=O)[O-]
2.414,training,NCCCNCCSP(=O)(O)O
3.168,training,C[C@H]1CCC2[C@@H](C)C3C(CC4C5CC=C6CC(O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)C5CC[C@@]43C)N2C1
2.2019999,training,CC1NC(=O)c2ccccc2O1
1.761,training,COC(OC)c1ccccc1[N+](=O)[O-]
2.819,training,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
2.8169999,training,CCN(Cc1ccccc1)N=O
1.189,training,CCCOCCOC(C)=O
3.073,training,CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
6.2379999,training,CCOP(C)(=O)SCCN(C)C
3.1960001,training,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
2.701,training,O=NN1CCCCCCC1
2.441,training,O=NN1CCCCCCCC1
2.3239999,training,CCCCOC(=O)c1ccc(-n2nc(OCCN3CCCCC3)c3ccccc32)cc1
3.053,training,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
2.8670001,training,C=CC(=O)OCC(=O)OCC
2.29,training,CSc1nnc(C(C)(C)C)c(=O)n1N
2.5929999,training,CN=NNc1ccc(C)cc1
3.9590001,training,CN(C)Cc1cc(-c2ccccc2)ccc1O
2.6559999,training,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C
1.8380001,training,Cc1ccc(CCOC(=O)c2cccnc2)cc1
2.033,training,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
1.817,training,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
5.2379999,training,CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=CC1OC1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2
2.2780001,training,C#CC(C)N(C(=O)CCl)c1ccccc1
3.0120001,training,CCCCOC(CBr)c1ccccc1
3.0120001,training,CCC(C)OC(CBr)c1ccccc1
3.098,training,CCCCC(CC)COC(CBr)c1ccccc1
3.0669999,training,CCC(C)OC(CBr)c1cccc(Cl)c1
3.1429999,training,CCCCC(CC)COC(CBr)c1cccc(Cl)c1
3.184,training,CCCCC(CC)COC(CBr)c1ccc(Cl)c(Cl)c1
3.098,training,CCCCCOC(CBr)c1ccc(C(C)C)cc1
3.2160001,training,CCCCCCCCCCCCOC(CBr)c1ccc(C(C)C)cc1
3.201,training,CCCCCCc1ccc(C(CBr)OCC(CC)CCCC)cc1
3.1700001,training,CCCCCCCCc1ccc(C(CBr)OCCCC)cc1
3.1140001,training,CCCCOC(CBr)c1ccc(C2CCCC2)cc1
3.1830001,training,CCCCCCCCOC(CBr)c1ccc(C2CCCC2)cc1
3.1500001,training,CCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
3.1989999,training,CCCCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
3.1989999,training,CCCCC(CC)COC(CBr)c1cccc(C2CCCCC2)c1
1.546,training,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
4.5149999,training,CCCn1c(C)cc(OP(=S)(OCC)OCC)cc1=O
1.331,training,NS(=O)(=O)CCl
5.5110002,training,COP(=S)(OC)Oc1cc(C)n(C)c(=O)c1
4.6880002,training,CCOP(=S)(OCC)Oc1cc(C)n(C)c(=O)c1
2.3629999,training,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1
3.612,training,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O
3.1240001,training,c1ccc(C2(c3ccccc3)COC(c3ccccc3)(C3CCCCN3)OC2)cc1
1.946,training,Cc1cccc(NC(=S)N(C)C)c1
4.71,training,CCOP(=O)(N=C1SCS1)OCC
2.5450001,training,N#CSCSc1nc2ccccc2s1
3.207,training,CC(O)CNC(C)(C)Cc1ccc(Cl)cc1
2.773,training,CC(O)CNC(C)(C)Cc1ccccc1
2.431,training,CC(N)CC(C)(C)N
5.3319998,training,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C2OC(C)(C)OC2C1O
2.737,training,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1
1.413,training,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)C2SC1
2.9289999,training,CCN(CC)N=Nc1cccnc1
1.679,training,CC(=O)Nc1cccc(N=Nc2ccc(N(C)C)cc2)c1
2.302,training,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
1.712,training,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
1.726,training,CC(=O)OCCC1CCCCC1
3.2079999,training,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
1.707,training,O=c1[nH]oc2ccccc12
3.9690001,training,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
2.5639999,training,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
1.527,training,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl
2.8399999,training,C/N=C/Nc1ccc(Cl)cc1C
2.4779999,training,Cc1cc(Cl)ccc1NC=O
3.1129999,training,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O
2.925,training,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O
2.53,training,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
2.4100001,training,COP(=S)(OC)Oc1ccc(C#N)c(C)c1
2.181,training,Cc1cc2c(C(C)C)c(O)c(O)c(C=N)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(=O)c3c4oc5c(-c6c(C)cc7c(C(C)C)c(O)c(O)c(C=O)c7c6O)c(C)cc6c(C(C)C)c(O)c(=O)c(c(oc1c23)-n-4)c65
2.487,training,C=CS(=O)(=O)CCCCCC
2.05,training,CC(=O)OCCN(CCC#N)c1ccccc1
4.4060001,training,S=C1NCNCN1
3.6099999,training,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
3.2049999,training,O=P1(N(CCCl)CCCl)OCCCN1CCCl
2.668,training,CCOc1ccc(C2(c3ccc(OCC)cc3)CC2(Cl)Cl)cc1
2.3340001,training,C=CCOc1ccc(CC(=O)O)cc1Cl
2.7260001,training,C#CC(C)(C)NC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1
2.9679999,training,COc1ccc2cc(C(C)C(=O)O)ccc2c1
2.3729999,training,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1
3.306,training,CC1CSC(c2ccccc2OC(=O)N(C)C)S1
4.579,training,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1
3.895,training,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
4.7010002,training,COP(C)(=S)SCN1C(=O)c2ccccc2C1=O
1.7,training,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
3.059,training,Nc1nc(N)c2cc(N(Cc3ccc(Cl)c(Cl)c3)N=O)ccc2n1
1.976,training,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1
2.957,training,COP(=S)(OC)SCC(=O)N(C)C(=O)Oc1cccc(C(C)C)c1
2.6659999,training,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
4.796,training,CCOP(=O)(OCC)SCn1nc(Cl)ccc1=O
3.973,training,CCOP(=S)(OCC)SCn1nc(Cl)ccc1=O
4.7789998,training,COP(=S)(OC)SCn1nc(Cl)ccc1=O
1.576,training,CC/C(CC(C)CC)=N\O
2.8050001,training,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
1.813,training,C=CCOC1CC2CC1CC2OCC=C
2.1140001,training,CC(C)(C)C(=O)C(Cl)Cl
3.8210001,training,COP(=O)(SC)SC
2.5239999,training,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
5.046,training,C=CCn1c(C)cc(OP(=O)(OC)OC)cc1=O
1.176,training,O=C=NCCOC(=O)C1C2C=CC(C2)C1C(=O)OCCN=C=O
2.9979999,training,Cc1ccc(CC(C)N)cc1
1.8890001,training,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1
